Wall time,Step,Value
1777346547.1621664,3600,1.9999999949504854e-06
1777346569.648746,7200,4.200000148557592e-06
1777346592.2766,10800,6.4000000747910235e-06
1777346614.47885,14400,8.600000001024455e-06
1777346636.9810467,18000,1.0800000382005237e-05
1777346659.2905521,21600,1.2999999853491317e-05
1777346681.3917108,25200,1.52000002344721e-05
1777346704.223155,28800,1.739999970595818e-05
1777346726.498621,32400,1.9600000086938962e-05
1777346748.6194234,36000,2.1800000467919745e-05
1777346770.8509762,39600,2.4000000848900527e-05
1777346792.8067431,43200,2.6199999410891905e-05
1777346815.6712477,46800,2.8399999791872688e-05
1777346837.6974778,50400,3.060000017285347e-05
1777346859.7987278,54000,3.279999873484485e-05
1777346881.7742138,57600,3.5000000934815034e-05
1777346903.899339,61200,3.719999949680641e-05
1777346925.9899712,64800,3.94000016967766e-05
1777346947.9627957,68400,4.160000025876798e-05
1777346969.9720721,72000,4.3799998820759356e-05
1777346992.041954,75600,4.600000102072954e-05
1777347014.6681278,79200,4.819999958272092e-05
1777347037.502866,82800,5.0400001782691106e-05
1777347059.3899422,86400,5.2600000344682485e-05
1777347081.4675546,90000,5.4799998906673864e-05
1777347103.337391,93600,5.700000110664405e-05
1777347125.5513504,97200,5.919999966863543e-05
1777347147.6117392,100800,6.140000186860561e-05
1777347169.366773,104400,6.359999679261819e-05
1777347191.337623,108000,6.579999899258837e-05
1777347213.4100752,111600,6.800000119255856e-05
1777347235.3899724,115200,7.020000339252874e-05
1777347257.2878494,118800,7.239999831654131e-05
1777347279.3247423,122400,7.46000005165115e-05
1777347308.8069227,126000,7.680000271648169e-05
1777347331.2188265,129600,7.899999764049426e-05
1777347353.3843894,133200,8.119999984046444e-05
1777347375.7738369,136800,8.340000204043463e-05
1777347397.9258192,140400,8.55999969644472e-05
1777347420.1301334,144000,8.779999916441739e-05
1777347442.4128797,147600,9.000000136438757e-05
1777347464.4636965,151200,9.220000356435776e-05
1777347486.5119972,154800,9.439999848837033e-05
1777347508.585467,158400,9.660000068834051e-05
1777347530.6231759,162000,9.88000028883107e-05
1777347552.641433,165600,9.989999671233818e-05
1777347574.6780145,169200,9.989999671233818e-05
1777347597.0500116,172800,9.989999671233818e-05
1777347619.4335098,176400,9.989999671233818e-05
1777347641.529098,180000,7.991999882506207e-05
1777347663.5279238,183600,7.991999882506207e-05
1777347685.6409004,187200,7.991999882506207e-05
1777347707.6588857,190800,7.991999882506207e-05
1777347730.2591035,194400,7.991999882506207e-05
1777347752.2837873,198000,7.991999882506207e-05
1777347774.4686737,201600,7.991999882506207e-05
1777347796.9298584,205200,7.991999882506207e-05
1777347819.3285365,208800,7.991999882506207e-05
1777347841.3153443,212400,7.991999882506207e-05
1777347863.2884405,216000,7.991999882506207e-05
1777347885.2255263,219600,7.991999882506207e-05
1777347907.1770213,223200,7.991999882506207e-05
1777347929.2770185,226800,7.991999882506207e-05
1777347951.1436253,230400,7.991999882506207e-05
1777347973.2105205,234000,7.991999882506207e-05
1777347995.5297167,237600,7.991999882506207e-05
1777348017.529255,241200,7.991999882506207e-05
1777348039.6117191,244800,7.991999882506207e-05
1777348061.5412364,248400,7.991999882506207e-05
1777348083.6047268,252000,7.991999882506207e-05
1777348105.9108093,255600,7.991999882506207e-05
1777348128.0212457,259200,7.991999882506207e-05
1777348150.1938016,262800,7.991999882506207e-05
1777348172.3964422,266400,7.991999882506207e-05
1777348194.3385012,270000,7.991999882506207e-05
