Wall time,Step,Value
1777355672.9526508,1476000,10437.0
1777355695.4590683,1479600,10435.0
1777355717.872106,1483200,10434.0
1777355740.2181172,1486800,10439.0
1777355762.7230515,1490400,10438.0
1777355785.1253316,1494000,10438.0
1777355807.598083,1497600,10437.0
1777355830.0498421,1501200,10441.0
1777355852.7503748,1504800,10438.0
1777355875.1521187,1508400,10437.0
1777355897.9045184,1512000,10437.0
1777355920.6037343,1515600,10443.0
1777355943.0249448,1519200,10438.0
1777355965.4809165,1522800,10436.0
1777355988.1998937,1526400,10439.0
1777356010.7453675,1530000,10431.0
1777356033.5342057,1533600,10438.0
1777356055.8964677,1537200,10438.0
1777356078.7407458,1540800,10439.0
1777356101.1302166,1544400,10440.0
1777356123.6560497,1548000,10445.0
1777356146.2477136,1551600,10438.0
1777356168.5644135,1555200,10439.0
1777356190.9304128,1558800,10437.0
1777356213.6015618,1562400,10437.0
1777356236.3616579,1566000,10438.0
1777356258.916918,1569600,10440.0
1777356281.7175674,1573200,10438.0
1777356304.405768,1576800,10440.0
1777356327.0082326,1580400,10443.0
1777356349.711298,1584000,10433.0
1777356372.151558,1587600,10430.0
1777356394.5287004,1591200,10440.0
1777356417.0288632,1594800,10429.0
1777356439.6666167,1598400,10437.0
1777356462.1605055,1602000,10435.0
1777356484.8765247,1605600,10435.0
1777356507.175873,1609200,10436.0
1777356529.6852322,1612800,10439.0
1777356551.8340528,1616400,10434.0
1777356574.0587292,1620000,10437.0
1777356596.622783,1623600,10436.0
1777356619.11936,1627200,10439.0
1777356641.5526998,1630800,10440.0
1777356663.939887,1634400,10441.0
1777356686.1935363,1638000,10438.0
1777356708.7004862,1641600,10437.0
1777356731.2238872,1645200,10439.0
1777356753.810627,1648800,10434.0
1777356776.2321916,1652400,10440.0
1777356798.89204,1656000,10438.0
1777356821.2044477,1659600,10441.0
1777356843.6908648,1663200,10440.0
1777356866.031504,1666800,10440.0
1777356888.3333075,1670400,10443.0
1777356910.674618,1674000,10437.0
1777356933.1183734,1677600,10441.0
1777356955.3554192,1681200,10440.0
1777356977.6579185,1684800,10438.0
1777356999.9921348,1688400,10440.0
1777357022.3891902,1692000,10438.0
1777357044.7027204,1695600,10441.0
1777357067.269386,1699200,10437.0
1777357089.624899,1702800,10436.0
1777357112.3065593,1706400,10437.0
1777357134.8201454,1710000,10439.0
1777357157.4080617,1713600,10441.0
1777357179.9912634,1717200,10434.0
1777357202.710943,1720800,10438.0
1777357225.5382125,1724400,10442.0
1777357248.5153258,1728000,10438.0
1777357270.970925,1731600,10441.0
1777357293.5923574,1735200,10438.0
1777357316.0058148,1738800,10441.0
1777357338.6317987,1742400,10437.0
1777357361.1528263,1746000,10437.0
1777357383.6255443,1749600,10437.0
1777357405.7809782,1753200,10436.0
1777357428.2720706,1756800,10438.0
1777357450.9614,1760400,10441.0
1777357473.7312183,1764000,10435.0
1777357496.1098723,1767600,10438.0
1777357518.8854795,1771200,10437.0
1777357541.3739436,1774800,10439.0
1777357563.8030593,1778400,10439.0
1777357586.2819262,1782000,10440.0
1777357608.6541874,1785600,10439.0
1777357630.778736,1789200,10436.0
1777357653.2935154,1792800,10437.0
1777357675.436599,1796400,10438.0
1777357697.9401906,1800000,10436.0
1777357720.4499137,1803600,10440.0
1777357742.7764914,1807200,10438.0
1777357765.0865467,1810800,10439.0
1777357787.8180175,1814400,10437.0
1777357810.3540199,1818000,10441.0
1777357832.820019,1821600,10434.0
1777357855.5648668,1825200,10438.0
1777357878.4036083,1828800,10438.0
1777357900.7034898,1832400,10441.0
1777357923.118258,1836000,10436.0
1777357945.861469,1839600,10439.0
1777357968.4587996,1843200,10435.0
1777357990.7775543,1846800,10440.0
1777358013.6604214,1850400,10441.0
1777358035.9218042,1854000,10438.0
1777358058.426954,1857600,10438.0
1777358080.8001223,1861200,10438.0
1777358103.5686667,1864800,10432.0
1777358126.4379594,1868400,10442.0
1777358148.9387975,1872000,10438.0
1777358171.2458727,1875600,10440.0
1777358193.941091,1879200,10440.0
1777358216.550926,1882800,10441.0
1777358239.0240612,1886400,10440.0
1777358261.6791947,1890000,10440.0
1777358284.6357677,1893600,10439.0
1777358307.0959651,1897200,10437.0
1777358329.63824,1900800,10442.0
1777358352.0585258,1904400,10437.0
1777358374.7838356,1908000,10439.0
1777358397.2736876,1911600,10439.0
1777358419.754645,1915200,10442.0
1777358441.9361238,1918800,10435.0
1777358464.826922,1922400,10439.0
1777358487.7692604,1926000,10438.0
1777358510.1958911,1929600,10442.0
1777358532.7427382,1933200,10438.0
1777358555.6045384,1936800,10441.0
1777358578.464245,1940400,10435.0
