Wall time,Step,Value
1777348194.3385012,270000,3.0725157557753846e-05
1777348217.081441,273600,3.275655035395175e-05
1777348239.188379,277200,3.36036755470559e-05
1777348261.2126565,280800,3.2335832656826824e-05
1777348283.2860515,284400,3.192121221218258e-05
1777348305.422594,288000,3.2850563002284616e-05
1777348327.6747632,291600,2.9842893127352e-05
1777348349.9793792,295200,3.235662734368816e-05
1777348372.0038602,298800,2.986411527672317e-05
1777348394.004122,302400,3.0318242352223024e-05
1777348415.9572072,306000,3.0342542231664993e-05
1777348438.008922,309600,3.126699084532447e-05
1777348460.2735505,313200,2.9731840186286718e-05
1777348482.2937338,316800,2.8535041565191932e-05
1777348504.3190162,320400,3.0365443308255635e-05
1777348526.628419,324000,2.857215076801367e-05
1777348548.5126395,327600,3.045954872504808e-05
1777348570.4867828,331200,2.6565929147182032e-05
1777348592.3183658,334800,3.102084883721545e-05
1777348614.3091412,338400,2.9887551136198454e-05
1777348636.2522233,342000,2.997824049089104e-05
1777348658.3039947,345600,2.958581899292767e-05
1777348680.176713,349200,2.934834083134774e-05
1777348702.2347953,352800,2.8006530556012876e-05
1777348724.0854597,356400,2.7349384254193865e-05
1777348746.1070242,360000,2.7432422939455137e-05
1777348768.2426198,363600,2.5453484340687282e-05
1777348790.3648214,367200,2.7647072784020565e-05
1777348812.550624,370800,2.762500116659794e-05
1777348834.5338056,374400,2.7258571208221838e-05
1777348856.7898524,378000,2.6781415726873092e-05
1777348878.7055447,381600,2.5053370336536318e-05
1777348900.6174576,385200,2.7915957616642118e-05
1777348922.6502588,388800,2.6287472792319022e-05
1777348944.7804039,392400,2.358603524044156e-05
1777348966.591155,396000,2.7226027668803e-05
1777348988.498375,399600,2.606958878459409e-05
1777349010.5513296,403200,2.702994788705837e-05
1777349032.407275,406800,2.4885111997718923e-05
1777349054.3798382,410400,2.6444486138643697e-05
1777349076.351286,414000,2.5736764655448496e-05
1777349098.34688,417600,2.5370643925270997e-05
1777349120.276294,421200,2.6082119802595116e-05
1777349142.3195438,424800,2.6876590709434822e-05
1777349164.3630185,428400,2.5875477149384096e-05
1777349186.3879106,432000,2.492125531716738e-05
1777349208.4683897,435600,2.809257057379e-05
1777349230.5841436,439200,2.698535899980925e-05
1777349256.231782,442800,2.7020090783480555e-05
1777349278.2902079,446400,2.7800144380307756e-05
1777349300.172401,450000,2.524099181755446e-05
1777349322.0861554,453600,2.589134601294063e-05
1777349343.9431229,457200,2.517643224564381e-05
1777349365.838739,460800,2.5763345547602512e-05
1777349387.7700126,464400,2.542727452237159e-05
1777349409.7858727,468000,2.3678863726672716e-05
1777349431.7657058,471600,2.6176485334872268e-05
1777349453.6480165,475200,2.512900209694635e-05
1777349475.743613,478800,2.568550371506717e-05
1777349497.817664,482400,2.537420004955493e-05
1777349519.8424323,486000,2.6541623810771853e-05
1777349542.0304153,489600,2.3167251129052602e-05
1777349564.1788423,493200,2.399107142991852e-05
1777349586.205525,496800,2.591398333606776e-05
1777349608.3645535,500400,2.681541991478298e-05
1777349630.2530353,504000,2.1048743292340077e-05
1777349652.0973766,507600,2.4426042728009634e-05
1777349673.9555862,511200,2.5895709768519737e-05
1777349695.8651204,514800,2.3145667000790127e-05
1777349717.827439,518400,2.4365424906136468e-05
