Wall time,Step,Value
1777346547.1621664,3600,0.890999972820282
1777346569.648746,7200,0.8820899724960327
1777346592.2766,10800,0.8732690811157227
1777346614.47885,14400,0.8645364046096802
1777346636.9810467,18000,0.8558910489082336
1777346659.2905521,21600,0.8473321199417114
1777346681.3917108,25200,0.8388588428497314
1777346704.223155,28800,0.8304702043533325
1777346726.498621,32400,0.8221655488014221
1777346748.6194234,36000,0.8139438629150391
1777346770.8509762,39600,0.805804431438446
1777346792.8067431,43200,0.7977463603019714
1777346815.6712477,46800,0.7897689342498779
1777346837.6974778,50400,0.7818712592124939
1777346859.7987278,54000,0.7740525007247925
1777346881.7742138,57600,0.7663120031356812
1777346903.899339,61200,0.7586488723754883
1777346925.9899712,64800,0.7510623931884766
1777346947.9627957,68400,0.7435517907142639
1777346969.9720721,72000,0.7361162304878235
1777346992.041954,75600,0.7287550568580627
1777347014.6681278,79200,0.7214675545692444
1777347037.502866,82800,0.7142528295516968
1777347059.3899422,86400,0.7071103453636169
1777347081.4675546,90000,0.7000392079353333
1777347103.337391,93600,0.693038821220398
1777347125.5513504,97200,0.6861084699630737
1777347147.6117392,100800,0.6792473793029785
1777347169.366773,104400,0.6724548935890198
1777347191.337623,108000,0.665730357170105
1777347213.4100752,111600,0.6590730547904968
1777347235.3899724,115200,0.6524823307991028
1777347257.2878494,118800,0.6459574699401855
1777347279.3247423,122400,0.6394978761672974
1777347308.8069227,126000,0.6331029534339905
1777347331.2188265,129600,0.626771867275238
1777347353.3843894,133200,0.6205042004585266
1777347375.7738369,136800,0.6142991185188293
1777347397.9258192,140400,0.608156144618988
1777347420.1301334,144000,0.6020745635032654
1777347442.4128797,147600,0.5960538387298584
1777347464.4636965,151200,0.5900933146476746
1777347486.5119972,154800,0.5841923952102661
1777347508.585467,158400,0.5783504247665405
1777347530.6231759,162000,0.5725669264793396
1777347552.641433,165600,0.5668412446975708
1777347574.6780145,169200,0.5611728429794312
1777347597.0500116,172800,0.5555611252784729
1777347619.4335098,176400,0.5500054955482483
1777347641.529098,180000,0.5445054769515991
1777347663.5279238,183600,0.5390604138374329
1777347685.6409004,187200,0.5336698293685913
1777347707.6588857,190800,0.5283331274986267
1777347730.2591035,194400,0.5230497717857361
1777347752.2837873,198000,0.5178192853927612
1777347774.4686737,201600,0.5126410722732544
1777347796.9298584,205200,0.5075146555900574
1777347819.3285365,208800,0.5024394989013672
1777347841.3153443,212400,0.49741512537002563
1777347863.2884405,216000,0.49244096875190735
1777347885.2255263,219600,0.4875165820121765
1777347907.1770213,223200,0.48264139890670776
1777347929.2770185,226800,0.47781500220298767
1777347951.1436253,230400,0.47303682565689087
1777347973.2105205,234000,0.4683064818382263
1777347995.5297167,237600,0.46362340450286865
1777348017.529255,241200,0.45898717641830444
1777348039.6117191,244800,0.4543972909450531
1777348061.5422363,248400,0.4498533308506012
1777348083.6047268,252000,0.44535478949546814
1777348105.9108093,255600,0.4409012496471405
1777348128.0212457,259200,0.4364922344684601
1777348150.1938016,262800,0.43212729692459106
1777348172.3964422,266400,0.4278060495853424
1777348194.3385012,270000,0.4235279858112335
1777348217.081441,273600,0.419292688369751
1777348239.188379,277200,0.41509976983070374
1777348261.2126565,280800,0.410948783159256
1777348283.2870517,284400,0.4068392813205719
1777348305.422594,288000,0.40277090668678284
1777348327.6747632,291600,0.3987431824207306
1777348349.9793792,295200,0.3947557508945465
1777348372.0038602,298800,0.39080819487571716
1777348394.004122,302400,0.3869001269340515
1777348415.9572072,306000,0.38303110003471375
1777348438.008922,309600,0.3792007863521576
1777348460.2735505,313200,0.375408798456192
1777348482.2937338,316800,0.3716546893119812
1777348504.3190162,320400,0.36793816089630127
1777348526.628419,324000,0.3642587661743164
1777348548.5126395,327600,0.36061617732048035
1777348570.4867828,331200,0.35701003670692444
1777348592.3183658,334800,0.35343992710113525
1777348614.3091412,338400,0.34990552067756653
1777348636.2522233,342000,0.3464064598083496
1777348658.3039947,345600,0.34294241666793823
1777348680.176713,349200,0.33951297402381897
1777348702.2347953,352800,0.33611786365509033
1777348724.0854597,356400,0.3327566683292389
1777348746.1070242,360000,0.32942911982536316
1777348768.2426198,363600,0.3261348307132721
1777348790.3648214,367200,0.32287347316741943
1777348812.550624,370800,0.3196447193622589
1777348834.5338056,374400,0.31644827127456665
1777348856.7898524,378000,0.3132838010787964
1777348878.7055447,381600,0.31015095114707947
1777348900.6174576,385200,0.3070494532585144
1777348922.6502588,388800,0.30397894978523254
1777348944.7804039,392400,0.3009391725063324
1777348966.591155,396000,0.2979297935962677
1777348988.498375,399600,0.2949504852294922
1777349010.5513296,403200,0.29200097918510437
1777349032.407275,406800,0.28908097743988037
1777349054.3798382,410400,0.2861901521682739
1777349076.351286,414000,0.28332826495170593
1777349098.34688,417600,0.2804949879646301
1777349120.276294,421200,0.27769002318382263
1777349142.3195438,424800,0.27491313219070435
1777349164.3630185,428400,0.272163987159729
1777349186.3879106,432000,0.2694423496723175
1777349208.4683897,435600,0.26674792170524597
1777349230.5841436,439200,0.2640804350376129
1777349256.231782,442800,0.26143965125083923
1777349278.291208,446400,0.25882524251937866
1777349300.172401,450000,0.2562370002269745
1777349322.087155,453600,0.25367462635040283
1777349343.9431229,457200,0.2511378824710846
1777349365.838739,460800,0.2486265003681183
1777349387.7700126,464400,0.2461402416229248
1777349409.7858727,468000,0.24367883801460266
1777349431.7657058,471600,0.24124205112457275
1777349453.6480165,475200,0.2388296276330948
1777349475.743613,478800,0.23644132912158966
1777349497.817664,482400,0.23407691717147827
1777349519.8424323,486000,0.23173615336418152
1777349542.0304153,489600,0.2294187843799591
1777349564.1788423,493200,0.22712460160255432
1777349586.205525,496800,0.22485335171222687
1777349608.3645535,500400,0.22260481119155884
1777349630.2530353,504000,0.22037877142429352
1777349652.0973766,507600,0.2181749790906906
1777349673.9555862,511200,0.2159932255744934
1777349695.8651204,514800,0.2138333022594452
1777349717.827439,518400,0.21169497072696686
1777349739.720032,522000,0.2095780223608017
1777349761.455572,525600,0.2074822336435318
1777349783.3981357,529200,0.20540741086006165
1777349805.2623022,532800,0.20335334539413452
1777349827.164542,536400,0.20131981372833252
1777349849.2508335,540000,0.19930660724639893
1777349885.802512,543600,0.19731354713439941
1777349908.4074535,547200,0.19534040987491608
1777349930.406014,550800,0.1933870017528534
1777349952.5269039,554400,0.19145312905311584
1777349974.5201802,558000,0.1895385980606079
1777349996.6131258,561600,0.18764321506023407
1777350018.6672888,565200,0.1857667863368988
1777350040.651025,568800,0.1839091181755066
1777350062.9975243,572400,0.1820700317621231
1777350084.9975197,576000,0.18024931848049164
1777350107.044287,579600,0.17844682931900024
1777350129.217889,583200,0.1766623556613922
1777350151.2943377,586800,0.1748957335948944
1777350173.3300772,590400,0.1731467843055725
1777350195.6173835,594000,0.171415314078331
1777350217.6292715,597600,0.16970115900039673
1777350239.6842911,601200,0.16800415515899658
1777350261.7142086,604800,0.16632410883903503
1777350283.5870194,608400,0.16466087102890015
1777350305.6764019,612000,0.1630142629146576
1777350327.8231387,615600,0.16138412058353424
1777350349.7804427,619200,0.15977028012275696
1777350372.4263237,622800,0.1581725776195526
1777350394.7491937,626400,0.15659084916114807
1777350416.6372602,630000,0.1550249308347702
1777350438.671066,633600,0.15347468852996826
1777350460.6970367,637200,0.15193994343280792
1777350482.679951,640800,0.15042054653167725
1777350504.7506464,644400,0.1489163339138031
1777350526.7523172,648000,0.14742717146873474
1777350548.6859887,651600,0.14595289528369904
1777350570.6895776,655200,0.14449337124824524
1777350592.728442,658800,0.14304843544960022
1777350614.935346,662400,0.14161795377731323
1777350637.074483,666000,0.14020177721977234
1777350658.9806554,669600,0.1387997567653656
1777350681.2820537,673200,0.13741175830364227
1777350703.293313,676800,0.1360376477241516
1777350725.291105,680400,0.13467726111412048
1777350747.2151632,684000,0.13333049416542053
1777350769.1907048,687600,0.13199718296527863
1777350791.040457,691200,0.1306772083044052
1777350813.0818164,694800,0.12937043607234955
1777350836.449055,698400,0.1280767321586609
1777350858.9071577,702000,0.12679597735404968
1777350881.7098973,705600,0.1255280077457428
1777350904.5321121,709200,0.12427273392677307
1777350927.4357285,712800,0.12303000688552856
1777350950.1337874,716400,0.12179970741271973
1777350973.2888439,720000,0.12058170884847641
1777350995.8074527,723600,0.11937589198350906
1777351018.6641545,727200,0.11818213015794754
1777351041.9587042,730800,0.11700031161308289
1777351064.0110824,734400,0.11583030968904495
1777351085.967137,738000,0.11467200517654419
1777351107.962021,741600,0.11352528631687164
1777351129.9348187,745200,0.11239003390073776
1777351151.913546,748800,0.111266128718853
1777351173.843734,752400,0.11015346646308899
1777351195.713142,756000,0.10905193537473679
1777351217.6372278,759600,0.10796141624450684
1777351239.5117562,763200,0.10688180476427078
1777351261.3906906,766800,0.10581298172473907
